Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1764122389.791187,1158,0,1
1,NewOrder,1764122389.792350,4286,0,1
2,Payment,1764122389.796649,1853,0,1
1,NewOrder,1764122389.798516,4184,0,1
1,NewOrder,1764122389.802715,3691,0,1
2,Payment,1764122389.806418,1346,0,1
1,NewOrder,1764122389.807769,2161,0,1
2,Payment,1764122389.809933,1324,0,1
4,Delivery,1764122389.811260,7871,0,1
2,Payment,1764122389.819141,1582,0,1
2,Payment,1764122389.820739,1137,0,1
2,Payment,1764122389.821880,1419,0,1
2,Payment,1764122389.823306,1232,0,1
1,NewOrder,1764122389.824543,2935,0,1
2,Payment,1764122389.827491,1439,0,1
2,Payment,1764122389.828940,1400,0,1
1,NewOrder,1764122389.830345,4204,0,1
1,NewOrder,1764122389.834562,2086,0,1
2,Payment,1764122389.836651,1240,0,1
2,Payment,1764122389.837896,1511,0,1
1,NewOrder,1764122389.839412,2977,0,1
1,NewOrder,1764122389.842397,3091,0,1
1,NewOrder,1764122389.845501,2300,0,1
2,Payment,1764122389.847807,1858,0,1
2,Payment,1764122389.849677,1418,0,1
1,NewOrder,1764122389.851101,3023,0,1
4,Delivery,1764122389.854131,6100,0,1
2,Payment,1764122389.860246,1202,0,1
1,NewOrder,1764122389.861450,1751,0,1
1,NewOrder,1764122389.863205,2671,0,1
1,NewOrder,1764122389.865880,2640,0,1
2,Payment,1764122389.868537,1451,0,1
2,Payment,1764122389.869991,1221,0,1
2,Payment,1764122389.871214,1326,0,1
1,NewOrder,1764122389.872542,1760,0,1
2,Payment,1764122389.874304,1338,0,1
1,NewOrder,1764122389.875645,2483,0,1
2,Payment,1764122389.878131,1459,0,1
5,StockLevel,1764122389.879595,2359,0,1
1,NewOrder,1764122389.881961,4362,0,1
1,NewOrder,1764122389.886341,3060,0,1
2,Payment,1764122389.889408,1225,0,1
5,StockLevel,1764122389.890641,1347,0,1
1,NewOrder,1764122389.891990,2962,0,1
1,NewOrder,1764122389.894959,4225,0,1
1,NewOrder,1764122389.899200,2274,0,1
5,StockLevel,1764122389.901492,1405,0,1
2,Payment,1764122389.902899,1075,0,1
2,Payment,1764122389.903976,1277,0,1
1,NewOrder,1764122389.905257,2417,0,1
2,Payment,1764122389.907678,1276,0,1
1,NewOrder,1764122389.908956,1778,0,1
1,NewOrder,1764122389.910739,3439,0,1
2,Payment,1764122389.914190,1865,0,1
2,Payment,1764122389.916068,1348,0,1
2,Payment,1764122389.917418,1055,0,1
1,NewOrder,1764122389.918474,2537,0,1
1,NewOrder,1764122389.921012,2073,0,1
1,NewOrder,1764122389.923099,3317,0,1
1,NewOrder,1764122389.926427,2735,0,1
1,NewOrder,1764122389.929168,2455,0,1
2,Payment,1764122389.931624,1009,0,1
5,StockLevel,1764122389.932634,1259,0,1
1,NewOrder,1764122389.933898,2289,0,1
1,NewOrder,1764122389.936193,1924,0,1
1,NewOrder,1764122389.938121,2243,0,1
1,NewOrder,1764122389.940368,2027,0,1
1,NewOrder,1764122389.942398,2561,0,1
1,NewOrder,1764122389.944960,2067,0,1
2,Payment,1764122389.947030,1620,0,1
1,NewOrder,1764122389.948654,3350,0,1
2,Payment,1764122389.952007,1506,0,1
1,NewOrder,1764122389.953518,2365,0,1
1,NewOrder,1764122389.955885,2399,0,1
5,StockLevel,1764122389.958292,1334,0,1
1,NewOrder,1764122389.959628,2837,0,1
1,NewOrder,1764122389.962466,3256,0,1
2,Payment,1764122389.965728,1445,0,1
2,Payment,1764122389.967176,1372,0,1
2,Payment,1764122389.968550,1113,0,1
1,NewOrder,1764122389.969664,2791,0,1
1,NewOrder,1764122389.972457,2626,0,1
1,NewOrder,1764122389.975094,3976,0,1
1,NewOrder,1764122389.979081,2069,0,1
2,Payment,1764122389.981154,1388,0,1
2,Payment,1764122389.982544,1043,0,1
1,NewOrder,1764122389.983588,3914,0,1
2,Payment,1764122389.987520,1127,0,1
2,Payment,1764122389.988650,1319,0,1
1,NewOrder,1764122389.989971,2651,0,1
1,NewOrder,1764122389.992629,2189,0,1
1,NewOrder,1764122389.994834,2312,0,1
1,NewOrder,1764122389.997152,3124,0,1
1,NewOrder,1764122390.000279,3056,0,1
2,Payment,1764122390.003336,1437,0,1
1,NewOrder,1764122390.004774,3886,0,1
5,StockLevel,1764122390.008667,1242,0,1
2,Payment,1764122390.009913,1415,0,1
2,Payment,1764122390.011332,1295,0,1
1,NewOrder,1764122390.012630,2881,0,1
4,Delivery,1764122390.015512,6756,0,1
1,NewOrder,1764122390.022279,2415,0,1
2,Payment,1764122390.024711,1009,0,1
2,Payment,1764122390.025724,1435,0,1
1,NewOrder,1764122390.027171,2003,0,1
2,Payment,1764122390.029184,1251,0,1
2,Payment,1764122390.030438,1018,0,1
1,NewOrder,1764122390.031458,3046,0,1
4,Delivery,1764122390.034509,4160,0,1
2,Payment,1764122390.038674,1430,0,1
5,StockLevel,1764122390.040107,1411,0,1
2,Payment,1764122390.041521,1200,0,1
2,Payment,1764122390.042725,1637,0,1
1,NewOrder,1764122390.044365,3216,0,1
1,NewOrder,1764122390.047584,5142,0,1
2,Payment,1764122390.052744,1219,0,1
2,Payment,1764122390.053967,1899,0,1
4,Delivery,1764122390.055877,7066,0,1
1,NewOrder,1764122390.062952,2920,0,1
2,Payment,1764122390.065877,1070,0,1
5,StockLevel,1764122390.066949,1094,0,1
2,Payment,1764122390.068044,1232,0,1
1,NewOrder,1764122390.069281,2486,0,1
1,NewOrder,1764122390.071785,3134,0,1
1,NewOrder,1764122390.074922,2853,0,1
2,Payment,1764122390.077779,1270,0,1
1,NewOrder,1764122390.079051,2290,0,1
2,Payment,1764122390.081353,1390,0,1
5,StockLevel,1764122390.082761,1602,0,1
2,Payment,1764122390.084369,1071,0,1
1,NewOrder,1764122390.085443,3850,0,1
1,NewOrder,1764122390.089310,2258,0,1
2,Payment,1764122390.091587,1348,0,1
1,NewOrder,1764122390.092937,2712,0,1
1,NewOrder,1764122390.095650,2664,0,1
1,NewOrder,1764122390.098316,4091,0,1
2,Payment,1764122390.102421,1772,0,1
2,Payment,1764122390.104196,1271,0,1
1,NewOrder,1764122390.105468,3275,0,1
2,Payment,1764122390.108748,1094,0,1
2,Payment,1764122390.109844,1243,0,1
2,Payment,1764122390.111088,927,0,1
2,Payment,1764122390.112015,1333,0,1
1,NewOrder,1764122390.113349,3007,0,1
2,Payment,1764122390.116362,1861,0,1
1,NewOrder,1764122390.118224,2772,0,1
3,OrderStatus,1764122390.121007,385,0,1
2,Payment,1764122390.121406,1394,0,1
2,Payment,1764122390.122804,1151,0,1
4,Delivery,1764122390.123961,4690,0,1
1,NewOrder,1764122390.128668,4185,0,1
1,NewOrder,1764122390.132870,4149,0,1
1,NewOrder,1764122390.137034,3432,0,1
1,NewOrder,1764122390.140479,4177,0,1
3,OrderStatus,1764122390.144675,369,0,1
1,NewOrder,1764122390.145045,2458,0,1
2,Payment,1764122390.147517,1892,0,1
1,NewOrder,1764122390.149414,3217,0,1
1,NewOrder,1764122390.152635,3106,0,1
1,NewOrder,1764122390.155743,2669,0,1
2,Payment,1764122390.158429,1621,0,1
1,NewOrder,1764122390.160063,4409,0,1
3,OrderStatus,1764122390.164485,447,0,1
1,NewOrder,1764122390.164939,3453,0,1
2,Payment,1764122390.168409,1406,0,1
1,NewOrder,1764122390.169823,3070,0,1
1,NewOrder,1764122390.172900,2213,0,1
1,NewOrder,1764122390.175127,3095,0,1
1,NewOrder,1764122390.178228,2616,0,1
1,NewOrder,1764122390.180847,2765,0,1
2,Payment,1764122390.183621,1025,0,1
1,NewOrder,1764122390.184650,2376,0,1
3,OrderStatus,1764122390.187030,286,0,1
1,NewOrder,1764122390.187317,3854,0,1
2,Payment,1764122390.191189,1728,0,1
1,NewOrder,1764122390.192928,2086,0,1
1,NewOrder,1764122390.195019,3289,0,1
2,Payment,1764122390.198314,1369,0,1
1,NewOrder,1764122390.199692,2669,0,1
2,Payment,1764122390.202372,1457,0,1
1,NewOrder,1764122390.203837,2439,0,1
1,NewOrder,1764122390.206281,3285,0,1
2,Payment,1764122390.209577,1308,0,1
2,Payment,1764122390.210888,950,0,1
2,Payment,1764122390.211839,1190,0,1
1,NewOrder,1764122390.213032,1498,0,1
1,NewOrder,1764122390.214532,3893,0,1
1,NewOrder,1764122390.218437,1546,0,1
1,NewOrder,1764122390.219988,4463,0,1
2,Payment,1764122390.224470,1517,0,1
1,NewOrder,1764122390.226002,2503,0,1
2,Payment,1764122390.228512,1384,0,1
2,Payment,1764122390.229901,1705,0,1
2,Payment,1764122390.231616,1321,0,1
2,Payment,1764122390.232950,1845,0,1
2,Payment,1764122390.234804,1133,0,1
1,NewOrder,1764122390.235944,3397,0,1
1,NewOrder,1764122390.239353,3410,0,1
1,NewOrder,1764122390.242770,3132,0,1
2,Payment,1764122390.245905,1234,0,1
2,Payment,1764122390.247143,1280,0,1
1,NewOrder,1764122390.248427,1822,0,1
2,Payment,1764122390.250268,1341,0,1
1,NewOrder,1764122390.251619,2445,0,1
1,NewOrder,1764122390.254078,2416,0,1
2,Payment,1764122390.256508,1670,0,1
2,Payment,1764122390.258189,1486,0,1
1,NewOrder,1764122390.259682,2516,0,1
2,Payment,1764122390.262209,1427,0,1
2,Payment,1764122390.263639,915,0,1
2,Payment,1764122390.264558,1680,0,1
1,NewOrder,1764122390.266240,4242,0,1
3,OrderStatus,1764122390.270485,290,0,1
2,Payment,1764122390.270776,1356,0,1
1,NewOrder,1764122390.272132,2557,0,1
2,Payment,1764122390.274705,1358,0,1
1,NewOrder,1764122390.276066,3749,0,1
5,StockLevel,1764122390.279827,1449,0,1
2,Payment,1764122390.281286,1830,0,1
1,NewOrder,1764122390.283128,1781,0,1
2,Payment,1764122390.284915,1373,0,1
1,NewOrder,1764122390.286290,2306,0,1
4,Delivery,1764122390.288597,5428,0,1
1,NewOrder,1764122390.294033,2222,0,1
1,NewOrder,1764122390.296272,3241,0,1
1,NewOrder,1764122390.299520,2836,0,1
2,Payment,1764122390.302361,1415,0,1
1,NewOrder,1764122390.303777,3499,0,1
2,Payment,1764122390.307292,1382,0,1
1,NewOrder,1764122390.308677,1761,0,1
4,Delivery,1764122390.310439,7672,0,1
2,Payment,1764122390.318127,994,0,1
1,NewOrder,1764122390.319122,3019,0,1
2,Payment,1764122390.322156,1648,0,1
2,Payment,1764122390.323815,1518,0,1
2,Payment,1764122390.325334,1197,0,1
5,StockLevel,1764122390.326535,2010,0,1
2,Payment,1764122390.328546,2887,0,1
1,NewOrder,1764122390.331438,2367,0,1
2,Payment,1764122390.333809,1300,0,1
2,Payment,1764122390.335112,997,0,1
1,NewOrder,1764122390.336112,2690,0,1
2,Payment,1764122390.338820,1177,0,1
2,Payment,1764122390.340000,1366,0,1
5,StockLevel,1764122390.341369,1221,0,1
2,Payment,1764122390.342591,1354,0,1
2,Payment,1764122390.343953,1854,0,1
2,Payment,1764122390.345817,1450,0,1
4,Delivery,1764122390.347269,7356,0,1
1,NewOrder,1764122390.354636,3320,0,1
3,OrderStatus,1764122390.357974,340,0,1
1,NewOrder,1764122390.358322,2696,0,1
1,NewOrder,1764122390.361033,3761,0,1
5,StockLevel,1764122390.364803,1633,0,1
2,Payment,1764122390.366449,1427,0,1
5,StockLevel,1764122390.367878,1885,0,1
1,NewOrder,1764122390.369764,2599,0,1
1,NewOrder,1764122390.372372,3088,0,1
1,NewOrder,1764122390.375469,3139,0,1
1,NewOrder,1764122390.378618,3557,0,1
2,Payment,1764122390.382189,1577,0,1
2,Payment,1764122390.383774,1528,0,1
1,NewOrder,1764122390.385309,2528,0,1
2,Payment,1764122390.387872,1474,0,1
1,NewOrder,1764122390.389354,2284,0,1
1,NewOrder,1764122390.391644,2365,0,1
1,NewOrder,1764122390.394012,1667,0,1
2,Payment,1764122390.395683,1307,0,1
5,StockLevel,1764122390.396993,1146,0,1
4,Delivery,1764122390.398142,5968,0,1
1,NewOrder,1764122390.404128,4293,0,1
1,NewOrder,1764122390.408433,2451,0,1
2,Payment,1764122390.410891,1458,0,1
5,StockLevel,1764122390.412353,2854,0,1
1,NewOrder,1764122390.415219,2619,0,1
1,NewOrder,1764122390.417851,3181,0,1
1,NewOrder,1764122390.421039,3494,0,1
3,OrderStatus,1764122390.424550,315,0,1
1,NewOrder,1764122390.424868,2915,0,1
2,Payment,1764122390.427788,1167,0,1
2,Payment,1764122390.428959,1384,0,1
1,NewOrder,1764122390.430346,2561,0,1
1,NewOrder,1764122390.432918,2617,0,1
2,Payment,1764122390.435550,1214,0,1
1,NewOrder,1764122390.436770,4033,0,1
1,NewOrder,1764122390.440815,2055,0,1
2,Payment,1764122390.442875,1450,0,1
1,NewOrder,1764122390.444327,2893,0,1
1,NewOrder,1764122390.447228,2734,0,1
1,NewOrder,1764122390.449968,2576,0,1
2,Payment,1764122390.452547,1482,0,1
2,Payment,1764122390.454043,1401,0,1
2,Payment,1764122390.455460,1780,0,1
1,NewOrder,1764122390.457247,3215,0,1
1,NewOrder,1764122390.460475,4139,0,1
1,NewOrder,1764122390.464625,2869,0,1
1,NewOrder,1764122390.467511,2806,0,1
2,Payment,1764122390.470331,1274,0,1
1,NewOrder,1764122390.471606,3604,0,1
1,NewOrder,1764122390.475231,2901,0,1
2,Payment,1764122390.478144,2008,0,1
2,Payment,1764122390.480166,1171,0,1
2,Payment,1764122390.481341,1693,0,1
2,Payment,1764122390.483049,1488,0,1
2,Payment,1764122390.484551,1573,0,1
1,NewOrder,1764122390.486131,2210,0,1
2,Payment,1764122390.488350,1767,0,1
2,Payment,1764122390.490133,1188,0,1
2,Payment,1764122390.491327,1573,0,1
1,NewOrder,1764122390.492909,3936,0,1
5,StockLevel,1764122390.496857,1763,0,1
2,Payment,1764122390.498624,2191,0,1
2,Payment,1764122390.500830,1031,0,1
1,NewOrder,1764122390.501864,2518,0,1
2,Payment,1764122390.504383,1111,0,1
2,Payment,1764122390.505497,1318,0,1
2,Payment,1764122390.506825,979,0,1
1,NewOrder,1764122390.507808,3686,0,1
2,Payment,1764122390.511513,1582,0,1
2,Payment,1764122390.513099,1395,0,1
1,NewOrder,1764122390.514504,1783,0,1
1,NewOrder,1764122390.516292,4465,0,1
1,NewOrder,1764122390.520770,3012,0,1
2,Payment,1764122390.523793,1424,0,1
5,StockLevel,1764122390.525226,1679,0,1
1,NewOrder,1764122390.526909,4052,0,1
1,NewOrder,1764122390.530974,2087,0,1
2,Payment,1764122390.533068,1472,0,1
2,Payment,1764122390.534545,1173,0,1
1,NewOrder,1764122390.535723,2557,0,1
2,Payment,1764122390.538283,1071,0,1
3,OrderStatus,1764122390.539357,330,0,1
2,Payment,1764122390.539688,1222,0,1
2,Payment,1764122390.540912,950,0,1
2,Payment,1764122390.541864,1456,0,1
1,NewOrder,1764122390.543322,2517,0,1
2,Payment,1764122390.545852,1524,0,1
1,NewOrder,1764122390.547403,1671,0,1
2,Payment,1764122390.549081,1334,0,1
2,Payment,1764122390.550417,1509,0,1
1,NewOrder,1764122390.551927,2940,0,1
2,Payment,1764122390.554891,1528,0,1
1,NewOrder,1764122390.556429,3266,0,1
1,NewOrder,1764122390.559705,3016,0,1
2,Payment,1764122390.562735,1736,0,1
4,Delivery,1764122390.564477,6950,0,1
1,NewOrder,1764122390.571440,3667,0,1
1,NewOrder,1764122390.575112,3146,0,1
2,Payment,1764122390.578280,1495,0,1
1,NewOrder,1764122390.579777,3011,0,1
1,NewOrder,1764122390.582801,3476,0,1
2,Payment,1764122390.586288,1774,0,1
2,Payment,1764122390.588079,2161,0,1
4,Delivery,1764122390.590249,6018,0,1
2,Payment,1764122390.596272,1737,0,1
1,NewOrder,1764122390.598013,3132,0,1
2,Payment,1764122390.601164,1646,0,1
2,Payment,1764122390.602819,1173,0,1
1,NewOrder,1764122390.603997,3364,0,1
5,StockLevel,1764122390.607372,3331,0,1
2,Payment,1764122390.610717,1482,0,1
2,Payment,1764122390.612208,1452,0,1
2,Payment,1764122390.613667,1186,0,1
2,Payment,1764122390.614868,1873,0,1
1,NewOrder,1764122390.616752,1985,0,1
1,NewOrder,1764122390.618740,2489,0,1
1,NewOrder,1764122390.621233,2757,0,1
5,StockLevel,1764122390.623994,1079,0,1
2,Payment,1764122390.625076,1647,0,1
2,Payment,1764122390.626742,1536,0,1
1,NewOrder,1764122390.628292,2792,0,1
1,NewOrder,1764122390.631089,1963,0,1
2,Payment,1764122390.633054,1798,0,1
5,StockLevel,1764122390.634869,1925,0,1
1,NewOrder,1764122390.636809,3877,0,1
1,NewOrder,1764122390.640693,1993,0,1
2,Payment,1764122390.642691,1204,0,1
2,Payment,1764122390.643910,1331,0,1
2,Payment,1764122390.645243,1006,0,1
1,NewOrder,1764122390.646251,4118,0,1
1,NewOrder,1764122390.650387,3539,0,1
2,Payment,1764122390.653937,1458,0,1
1,NewOrder,1764122390.655397,2657,0,1
1,NewOrder,1764122390.658069,4529,0,1
2,Payment,1764122390.662610,1423,0,1
1,NewOrder,1764122390.664039,4651,0,1
2,Payment,1764122390.668705,1437,0,1
1,NewOrder,1764122390.670146,1663,0,1
1,NewOrder,1764122390.671817,2594,0,1
2,Payment,1764122390.674414,1784,0,1
1,NewOrder,1764122390.676200,2920,0,1
2,Payment,1764122390.679123,921,0,1
2,Payment,1764122390.680045,1157,0,1
2,Payment,1764122390.681207,1526,0,1
4,Delivery,1764122390.682738,6038,0,1
2,Payment,1764122390.688793,1087,0,1
2,Payment,1764122390.689883,1600,0,1
2,Payment,1764122390.691497,1340,0,1
2,Payment,1764122390.692842,1326,0,1
1,NewOrder,1764122390.694169,2528,0,1
2,Payment,1764122390.696716,1846,0,1
1,NewOrder,1764122390.698568,3541,0,1
1,NewOrder,1764122390.702127,2662,0,1
5,StockLevel,1764122390.704793,1330,0,1
1,NewOrder,1764122390.706133,2003,0,1
2,Payment,1764122390.708139,1250,0,1
2,Payment,1764122390.709392,1010,0,1
2,Payment,1764122390.710403,1204,0,1
1,NewOrder,1764122390.711608,1559,0,1
2,Payment,1764122390.713169,1619,0,1
1,NewOrder,1764122390.714795,4199,0,1
1,NewOrder,1764122390.719010,4029,0,1
2,Payment,1764122390.723057,1423,0,1
2,Payment,1764122390.724486,1510,0,1
1,NewOrder,1764122390.726002,2918,0,1
5,StockLevel,1764122390.728935,1791,0,1
3,OrderStatus,1764122390.730736,329,0,1
2,Payment,1764122390.731068,1610,0,1
2,Payment,1764122390.732684,1163,0,1
5,StockLevel,1764122390.733852,2667,0,1
2,Payment,1764122390.736532,2080,0,1
2,Payment,1764122390.738625,1443,0,1
2,Payment,1764122390.740074,1332,0,1
2,Payment,1764122390.741410,1169,0,1
1,NewOrder,1764122390.742586,2304,0,1
2,Payment,1764122390.744897,1203,0,1
2,Payment,1764122390.746108,1612,0,1
4,Delivery,1764122390.747732,6907,0,1
4,Delivery,1764122390.754654,8449,0,1
2,Payment,1764122390.763119,1404,0,1
2,Payment,1764122390.764537,1478,0,1
1,NewOrder,1764122390.766019,2880,0,1
1,NewOrder,1764122390.768912,2313,0,1
5,StockLevel,1764122390.771228,1181,0,1
1,NewOrder,1764122390.772413,2558,0,1
2,Payment,1764122390.774985,1377,0,1
3,OrderStatus,1764122390.776365,245,0,1
1,NewOrder,1764122390.776611,2806,0,1
1,NewOrder,1764122390.779421,2537,0,1
1,NewOrder,1764122390.781963,2727,0,1
1,NewOrder,1764122390.784707,2756,0,1
1,NewOrder,1764122390.787472,2883,0,1
2,Payment,1764122390.790376,1954,0,1
2,Payment,1764122390.792344,1489,0,1
1,NewOrder,1764122390.793846,3600,0,1
1,NewOrder,1764122390.797459,2874,0,1
2,Payment,1764122390.800345,1887,0,1
1,NewOrder,1764122390.802244,3815,0,1
2,Payment,1764122390.806073,1921,0,1
1,NewOrder,1764122390.808010,2267,0,1
2,Payment,1764122390.810291,2000,0,1
1,NewOrder,1764122390.812297,4546,0,1
1,NewOrder,1764122390.816860,2585,0,1
5,StockLevel,1764122390.819454,1998,0,1
2,Payment,1764122390.821458,1228,0,1
2,Payment,1764122390.822688,1606,0,1
2,Payment,1764122390.824298,1142,0,1
2,Payment,1764122390.825444,1258,0,1
2,Payment,1764122390.826707,1031,0,1
2,Payment,1764122390.827742,1320,0,1
2,Payment,1764122390.829066,924,0,1
2,Payment,1764122390.829994,1204,0,1
2,Payment,1764122390.831201,1089,0,1
2,Payment,1764122390.832294,1262,0,1
2,Payment,1764122390.833558,951,0,1
1,NewOrder,1764122390.834514,2914,0,1
1,NewOrder,1764122390.837433,2672,0,1
1,NewOrder,1764122390.840122,2494,0,1
1,NewOrder,1764122390.842619,1589,0,1
1,NewOrder,1764122390.844213,3391,0,1
1,NewOrder,1764122390.847621,2601,0,1
2,Payment,1764122390.850236,1751,0,1
2,Payment,1764122390.851999,1368,0,1
2,Payment,1764122390.853376,1577,0,1
2,Payment,1764122390.854970,1428,0,1
2,Payment,1764122390.856405,1471,0,1
1,NewOrder,1764122390.857882,2528,0,1
1,NewOrder,1764122390.860421,3974,0,1
2,Payment,1764122390.864400,1404,0,1
1,NewOrder,1764122390.865808,3226,0,1
1,NewOrder,1764122390.869036,2189,0,1
1,NewOrder,1764122390.871229,3389,0,1
2,Payment,1764122390.874635,1453,0,1
2,Payment,1764122390.876103,1798,0,1
1,NewOrder,1764122390.877914,2880,0,1
2,Payment,1764122390.880802,1548,0,1
1,NewOrder,1764122390.882359,2730,0,1
2,Payment,1764122390.885095,1290,0,1
2,Payment,1764122390.886389,1075,0,1
1,NewOrder,1764122390.887469,5598,0,1
2,Payment,1764122390.893083,1260,0,1
1,NewOrder,1764122390.894350,2867,0,1
1,NewOrder,1764122390.897233,1733,0,1
2,Payment,1764122390.898975,1312,0,1
2,Payment,1764122390.900300,1062,0,1
1,NewOrder,1764122390.901374,5132,0,1
1,NewOrder,1764122390.906512,2622,0,1
2,Payment,1764122390.909144,1532,0,1
2,Payment,1764122390.910678,1154,0,1
3,OrderStatus,1764122390.911833,248,0,1
2,Payment,1764122390.912082,1291,0,1
2,Payment,1764122390.913374,1002,0,1
2,Payment,1764122390.914376,1571,0,1
2,Payment,1764122390.915948,2544,0,1
5,StockLevel,1764122390.918505,1751,0,1
1,NewOrder,1764122390.920257,4333,0,1
2,Payment,1764122390.924608,1489,0,1
2,Payment,1764122390.926104,1407,0,1
2,Payment,1764122390.927515,1119,0,1
2,Payment,1764122390.928637,1570,0,1
2,Payment,1764122390.930217,1312,0,1
1,NewOrder,1764122390.931537,5784,0,1
1,NewOrder,1764122390.937337,3073,0,1
2,Payment,1764122390.940422,1561,0,1
2,Payment,1764122390.941988,1087,0,1
1,NewOrder,1764122390.943079,3485,0,1
1,NewOrder,1764122390.946577,4294,0,1
1,NewOrder,1764122390.950885,2352,0,1
2,Payment,1764122390.953246,1136,0,1
1,NewOrder,1764122390.954386,3027,0,1
2,Payment,1764122390.957430,1139,0,1
2,Payment,1764122390.958590,1364,0,1
4,Delivery,1764122390.959967,4716,0,1
2,Payment,1764122390.964688,1812,0,1
1,NewOrder,1764122390.966501,4193,0,1
1,NewOrder,1764122390.970711,4033,0,1
2,Payment,1764122390.974756,1111,0,1
2,Payment,1764122390.975871,1238,0,1
1,NewOrder,1764122390.977118,3451,0,1
2,Payment,1764122390.980591,1722,0,1
1,NewOrder,1764122390.982323,4089,0,1
2,Payment,1764122390.986428,1706,0,1
1,NewOrder,1764122390.988147,2578,0,1
2,Payment,1764122390.990730,1528,0,1
2,Payment,1764122390.992261,1208,0,1
2,Payment,1764122390.993472,1625,0,1
1,NewOrder,1764122390.995113,2840,0,1
1,NewOrder,1764122390.997961,2962,0,1
2,Payment,1764122391.000937,1128,0,1
2,Payment,1764122391.002068,1258,0,1
1,NewOrder,1764122391.003328,2866,0,1
2,Payment,1764122391.006209,1561,0,1
2,Payment,1764122391.007778,1101,0,1
2,Payment,1764122391.008883,1580,0,1
1,NewOrder,1764122391.010472,3661,0,1
2,Payment,1764122391.014146,1776,0,1
2,Payment,1764122391.015938,1396,0,1
2,Payment,1764122391.017346,1660,0,1
2,Payment,1764122391.019011,1436,0,1
1,NewOrder,1764122391.020456,3887,0,1
1,NewOrder,1764122391.024352,3726,0,1
1,NewOrder,1764122391.028092,2715,0,1
2,Payment,1764122391.030814,1134,0,1
1,NewOrder,1764122391.031950,2653,0,1
1,NewOrder,1764122391.034614,3727,0,1
2,Payment,1764122391.038352,1411,0,1
1,NewOrder,1764122391.039765,2413,0,1
1,NewOrder,1764122391.042188,9469,0,1
2,Payment,1764122391.051671,1279,0,1
3,OrderStatus,1764122391.052952,267,0,1
2,Payment,1764122391.053220,1382,0,1
2,Payment,1764122391.054603,1120,0,1
2,Payment,1764122391.055724,1314,0,1
1,NewOrder,1764122391.057040,3116,0,1
